pl_name,hostname,pl_letter,sy_pnum,soltype,default_flag,pl_refname,pl_pubdate,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,disc_year,discoverymethod,sy_dist
"K2-100 b","K2-100","b",1,"Published Confirmed",1,"<a refstr=BARRAG_AACUTE_N_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490..698B/abstract target=ref>Barrag&aacute;n et al. 2019</a>","2019-11",1.67390350000,3.88000000,0.16000000,-0.16000000,0,21.80000000,6.20000000,-6.20000000,0,"Mass",2016,"Transit",188.95900000
"K2-100 b","K2-100","b",1,"Published Confirmed",0,"<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>","2025-06",1.67389000000,3.57000000,0.10000000,-0.04000000,0,8.00000000,15.00000000,-15.00000000,0,"Mass",2016,"Transit",188.95900000
"K2-101 b","K2-101","b",1,"Published Confirmed",0,"<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>","2017-02",14.67728600000,2.00000000,0.10000000,-0.10000000,0,,,,,,2016,"Transit",188.33000000
"K2-101 b","K2-101","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",14.67721400000,2.19420598,0.30984078,-0.12435102,0,,,,,,2016,"Transit",188.33000000
"K2-101 b","K2-101","b",1,"Published Confirmed",1,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","2022-01",14.67624290000,2.00000000,0.14000000,-0.07000000,0,,,,,,2016,"Transit",188.33000000
"K2-102 b","K2-102","b",1,"Published Confirmed",1,"<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>","2017-02",9.91561500000,1.30000000,0.10000000,-0.10000000,0,,,,,,2016,"Transit",188.17500000
"K2-104 b","K2-104","b",1,"Published Confirmed",0,"<a refstr=MANN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...64M/abstract target=ref>Mann et al. 2017</a>","2017-02",1.97419000000,1.90000000,0.20000000,-0.10000000,0,,,,,,2016,"Transit",189.28900000
"K2-104 b","K2-104","b",1,"Published Confirmed",0,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>","2017-11",1.97423800000,1.96000000,0.15000000,-0.15000000,0,,,,,,2016,"Transit",189.28900000
"K2-104 b","K2-104","b",1,"Published Confirmed",1,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","2022-01",1.97419540000,1.79000000,0.10000000,-0.06000000,0,,,,,,2016,"Transit",189.28900000
"K2-105 b","K2-105","b",1,"Published Confirmed",0,"<a refstr=NARITA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017PASJ...69...29N/abstract target=ref>Narita et al. 2017</a>","2017-04",8.26690200000,3.59000000,0.44000000,-0.39000000,0,30.00000000,19.00000000,-19.00000000,0,"Mass",2017,"Transit",197.98900000
"K2-105 b","K2-105","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",8.26679000000,3.40690334,0.23407833,-0.14877634,0,,,,,,2017,"Transit",197.98900000
"K2-105 b","K2-105","b",1,"Published Confirmed",0,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",8.26770400000,3.37000000,0.12000000,-0.12000000,0,,,,,,2017,"Transit",197.98900000
"K2-105 b","K2-105","b",1,"Published Confirmed",0,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","2022-01",8.26699280000,3.59000000,0.11000000,-0.07000000,0,,,,,,2017,"Transit",197.98900000
"K2-105 b","K2-105","b",1,"Published Confirmed",0,"<a refstr=BOURRIER_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...669A..63B/abstract target=ref>Bourrier et al. 2023</a>","2023-01",8.26698970000,,,,,,,,,,2017,"Transit",197.98900000
"K2-105 b","K2-105","b",1,"Published Confirmed",1,"<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>","2025-06",8.26726000000,3.40000000,0.12000000,-0.05000000,0,15.40000000,4.40000000,-4.40000000,0,"Mass",2017,"Transit",197.98900000
"K2-107 b","K2-107","b",1,"Published Confirmed",0,"<a refstr=EIGM_UUML_LLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..130E/abstract target=ref>Eigm&uuml;ller et al. 2017</a>","2017-03",3.31392000000,16.14096000,1.68135000,-1.68135000,0,266.97720000,25.42640000,-25.42640000,0,"Mass",2017,"Transit",685.20000000
"K2-107 b","K2-107","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",3.31392100000,12.04276422,1.61852620,-0.95253817,0,,,,,,2017,"Transit",685.20000000
"K2-107 b","K2-107","b",1,"Published Confirmed",1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",3.31395900000,15.98000000,0.55000000,-0.55000000,0,,,,,,2017,"Transit",685.20000000
"K2-107 b","K2-107","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",3.31391510000,,,,,,,,,,2017,"Transit",685.20000000
"K2-108 b","K2-108","b",1,"Published Confirmed",0,"<a refstr=PETIGURA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..142P/abstract target=ref>Petigura et al. 2017</a>","2017-04",4.73401000000,5.28000000,0.54000000,-0.54000000,0,59.40000000,4.40000000,-4.40000000,0,"Mass",2017,"Transit",477.29500000
"K2-108 b","K2-108","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",4.73379000000,7.56448313,1.45698700,-1.21105373,0,,,,,,2017,"Transit",477.29500000
"K2-108 b","K2-108","b",1,"Published Confirmed",1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",4.73399900000,5.33000000,0.21000000,-0.21000000,0,,,,,,2017,"Transit",477.29500000
"K2-108 b","K2-108","b",1,"Published Confirmed",0,"<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>","2025-06",4.73401000000,5.28000000,0.54000000,-0.54000000,0,59.40000000,4.40000000,-4.40000000,0,"Mass",2017,"Transit",477.29500000
"K2-11 b","K2-11","b",1,"Published Confirmed",1,"<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>","2015-08",39.93767000000,7.55000000,9.33000000,-9.33000000,0,,,,,,2015,"Transit",329.30900000
"K2-11 b","K2-11","b",1,"Published Confirmed",0,"<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>","2016-09",39.84780000000,2.42000000,0.29000000,-0.29000000,0,,,,,,2015,"Transit",329.30900000
"K2-110 b","K2-110","b",1,"Published Confirmed",0,"<a refstr=OSBORN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A..19O/abstract target=ref>Osborn et al. 2017</a>","2017-07",13.86375000000,2.59200000,0.09800000,-0.09800000,0,16.70000000,3.20000000,-3.20000000,0,"Mass",2017,"Transit",116.47400000
"K2-110 b","K2-110","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",13.86391000000,2.52419159,0.16011676,-0.10199093,0,,,,,,2017,"Transit",116.47400000
"K2-110 b","K2-110","b",1,"Published Confirmed",0,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",13.86387000000,2.56000000,0.07000000,-0.07000000,0,,,,,,2017,"Transit",116.47400000
"K2-110 b","K2-110","b",1,"Published Confirmed",1,"<a refstr=BONOMO_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A..33B/abstract target=ref>Bonomo et al. 2023</a>","2023-09",13.86375000000,2.59200000,0.09800000,-0.09700000,0,15.90000000,2.70000000,-2.70000000,0,"Mass",2017,"Transit",116.47400000
"K2-110 b","K2-110","b",1,"Published Confirmed",0,"<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>","2025-06",13.86368000000,2.55800000,0.08500000,-0.03700000,0,17.00000000,3.00000000,-3.00000000,0,"Mass",2017,"Transit",116.47400000
"K2-111 b","K2-111","b",2,"Published Confirmed",0,"<a refstr=FRIDLUND_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...604A..16F/abstract target=ref>Fridlund et al. 2017</a>","2017-07",5.35117000000,1.90000000,0.20000000,-0.20000000,0,8.60000000,3.90000000,-3.90000000,0,"Mass",2017,"Transit",200.39400000
"K2-111 b","K2-111","b",2,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",5.35140300000,1.22263837,0.19606260,-0.12417645,0,,,,,,2017,"Transit",200.39400000
"K2-111 b","K2-111","b",2,"Published Confirmed",0,"<a refstr=MORTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5004M/abstract target=ref>Mortier et al. 2020</a>","2020-10",5.35180000000,1.82000000,0.11000000,-0.09000000,0,5.29000000,0.76000000,-0.77000000,0,"Mass",2017,"Transit",200.39400000
"K2-111 b","K2-111","b",2,"Published Confirmed",0,"<a refstr=BONOMO_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A..33B/abstract target=ref>Bonomo et al. 2023</a>","2023-09",5.35180000000,1.82000000,0.11000000,-0.09000000,0,5.58000000,0.74000000,-0.73000000,0,"Mass",2017,"Transit",200.39400000
"K2-111 b","K2-111","b",2,"Published Confirmed",0,"<a refstr=HOWARD_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJS..278...52H/abstract target=ref>Howard et al. 2025</a>","2025-06",5.35232000000,1.18400000,0.05600000,-0.03400000,0,5.40000000,2.20000000,-2.10000000,0,"Mass",2017,"Transit",200.39400000
"K2-111 b","K2-111","b",2,"Published Confirmed",1,"<a refstr=PALETHORPE_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.548ag520P/abstract target=ref>Palethorpe et al. 2026</a>","2026-05",5.35189630000,1.83700000,0.07600000,-0.07100000,0,5.35000000,0.68000000,-0.69000000,0,"Mass",2017,"Transit",200.39400000
"K2-111 c","K2-111","c",2,"Published Confirmed",0,"<a refstr=MORTIER_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.499.5004M/abstract target=ref>Mortier et al. 2020</a>","2020-10",15.67850000000,,,,,11.30000000,1.10000000,-1.10000000,0,"Msini",2020,"Radial Velocity",200.39400000
"K2-111 c","K2-111","c",2,"Published Confirmed",0,"<a refstr=BONOMO_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A..33B/abstract target=ref>Bonomo et al. 2023</a>","2023-09",15.68050000000,,,,,11.08000000,1.03000000,-1.03000000,0,"Msini",2020,"Radial Velocity",200.39400000
"K2-111 c","K2-111","c",2,"Published Confirmed",1,"<a refstr=PALETHORPE_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026MNRAS.548ag520P/abstract target=ref>Palethorpe et al. 2026</a>","2026-05",15.67480000000,,,,,11.10000000,1.10000000,-1.00000000,0,"Msini",2020,"Radial Velocity",200.39400000
"K2-113 b","K2-113","b",1,"Published Confirmed",0,"<a refstr=ESPINOZA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.471.4374E/abstract target=ref>Espinoza et al. 2017</a>","2017-11",5.81760800000,10.42437000,1.12090000,-0.78463000,0,410.00070000,41.31790000,-44.49620000,0,"Mass",2017,"Transit",635.72200000
"K2-113 b","K2-113","b",1,"Published Confirmed",1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",5.81768500000,12.14000000,0.35000000,-0.35000000,0,,,,,,2017,"Transit",635.72200000
"K2-113 b","K2-113","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",5.81760150000,,,,,,,,,,2017,"Transit",635.72200000
"K2-114 b","K2-114","b",1,"Published Confirmed",0,"<a refstr=SHPORER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..188S/abstract target=ref>Shporer et al. 2017</a>","2017-11",11.39109000000,10.55887800,0.35868800,-0.22418000,0,587.98550000,73.10090000,-69.92260000,0,"Mass",2017,"Transit",475.75800000
"K2-114 b","K2-114","b",1,"Published Confirmed",0,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",11.39101300000,10.67000000,0.36000000,-0.36000000,0,,,,,,2017,"Transit",475.75800000
"K2-114 b","K2-114","b",1,"Published Confirmed",0,"<a refstr=IKWUT_UKWA_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..209I/abstract target=ref>Ikwut-Ukwa et al. 2020</a>","2020-11",11.39093110000,10.44677001,0.34747840,-0.34747840,0,638.83509807,38.13940884,-38.13940884,0,"Mass",2017,"Transit",475.75800000
"K2-114 b","K2-114","b",1,"Published Confirmed",0,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","2022-01",11.39093440000,10.88000000,0.29000000,-0.28000000,0,,,,,,2017,"Transit",475.75800000
"K2-114 b","K2-114","b",1,"Published Confirmed",1,"<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>","2023-04",11.39093100000,10.59248676,0.32506044,-0.31385146,0,638.83509807,38.13940884,-38.13940884,0,"Mass",2017,"Transit",475.75800000
"K2-115 b","K2-115","b",1,"Published Confirmed",0,"<a refstr=SHPORER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..188S/abstract target=ref>Shporer et al. 2017</a>","2017-11",20.27303400000,12.49803500,0.63891300,-0.68374900,0,266.97720000,57.20940000,-63.56600000,0,"Mass",2017,"Transit",413.59100000
"K2-115 b","K2-115","b",1,"Published Confirmed",0,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",20.27261500000,12.06000000,0.22000000,-0.22000000,0,,,,,,2017,"Transit",413.59100000
"K2-115 b","K2-115","b",1,"Published Confirmed",0,"<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>","2022-04",20.27299200000,,,,,,,,,,2017,"Transit",413.59100000
"K2-115 b","K2-115","b",1,"Published Confirmed",0,"<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>","2022-05",20.27301700000,,,,,,,,,,2017,"Transit",413.59100000
"K2-115 b","K2-115","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",20.27298610000,,,,,,,,,,2017,"Transit",413.59100000
"K2-115 b","K2-115","b",1,"Published Confirmed",1,"<a refstr=THYGESEN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..155T/abstract target=ref>Thygesen et al. 2023</a>","2023-04",20.27299140000,11.80305668,0.33626942,-0.31385146,0,321.00669107,69.92224954,-73.10053361,0,"Mass",2017,"Transit",413.59100000
"K2-116 b","K2-116","b",1,"Published Confirmed",1,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>","2017-11",4.65541100000,0.69000000,0.04000000,-0.04000000,0,,,,,,2017,"Transit",49.38550000
"K2-116 b","K2-116","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",4.65533500000,0.71889232,0.08947851,-0.05716367,0,,,,,,2017,"Transit",49.38550000
"K2-116 b","K2-116","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",4.65487900000,,,,,,,,,,2017,"Transit",49.38550000
"K2-117 b","K2-117","b",2,"Published Confirmed",0,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>","2017-11",1.29150500000,1.96000000,0.12000000,-0.12000000,0,,,,,,2017,"Transit",101.63200000
"K2-117 b","K2-117","b",2,"Published Confirmed",0,"<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>","2018-03",1.29156300000,2.03000000,0.21000000,-0.21000000,0,,,,,,2017,"Transit",101.63200000
"K2-117 b","K2-117","b",2,"Published Confirmed",1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",1.29160000000,2.03000000,0.10000000,-0.10000000,0,,,,,,2017,"Transit",101.63200000
"K2-117 c","K2-117","c",2,"Published Confirmed",0,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>","2017-11",5.44482000000,2.03000000,0.13000000,-0.13000000,0,,,,,,2017,"Transit",101.63200000
"K2-117 c","K2-117","c",2,"Published Confirmed",0,"<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>","2018-03",5.44425000000,1.94000000,0.22000000,-0.21000000,0,,,,,,2017,"Transit",101.63200000
"K2-117 c","K2-117","c",2,"Published Confirmed",1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",5.44401700000,2.06000000,0.12000000,-0.12000000,0,,,,,,2017,"Transit",101.63200000
"K2-118 b","K2-118","b",1,"Published Confirmed",1,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>","2017-11",50.92092000000,2.54000000,0.23000000,-0.20000000,0,,,,,,2017,"Transit",321.72200000
"K2-119 b","K2-119","b",1,"Published Confirmed",0,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>","2017-11",7.72857800000,2.29000000,0.15000000,-0.13000000,0,,,,,,2017,"Transit",365.58100000
"K2-119 b","K2-119","b",1,"Published Confirmed",1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",7.72728300000,2.53000000,0.20000000,-0.20000000,0,,,,,,2017,"Transit",365.58100000
"K2-12 b","K2-12","b",1,"Published Confirmed",0,"<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>","2015-08",8.28212000000,2.33000000,0.58000000,-0.58000000,0,,,,,,2015,"Transit",326.38100000
"K2-12 b","K2-12","b",1,"Published Confirmed",0,"<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>","2016-09",8.28176000000,2.72000000,0.73000000,-0.73000000,0,,,,,,2015,"Transit",326.38100000
"K2-12 b","K2-12","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",8.28245500000,2.18823473,0.36875905,-0.22153016,0,,,,,,2015,"Transit",326.38100000
"K2-12 b","K2-12","b",1,"Published Confirmed",1,"<a refstr=BONOMO_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...677A..33B/abstract target=ref>Bonomo et al. 2023</a>","2023-09",8.28246000000,2.44000000,0.30000000,-0.14000000,0,5.20000000,,,1,"Mass",2015,"Transit",326.38100000
"K2-121 b","K2-121","b",1,"Published Confirmed",0,"<a refstr=DRESSING_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..207D/abstract target=ref>Dressing et al. 2017</a>","2017-11",5.18575400000,9.12000000,0.66000000,-0.68000000,0,,,,,,2017,"Transit",169.39800000
"K2-121 b","K2-121","b",1,"Published Confirmed",0,"<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>","2018-03",5.18575900000,7.64369371,0.37322595,-0.29136831,0,,,,,,2017,"Transit",169.39800000
"K2-121 b","K2-121","b",1,"Published Confirmed",0,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","2018-12",5.18576100000,7.50000000,0.14000000,-0.14000000,0,,,,,,2017,"Transit",169.39800000
"K2-121 b","K2-121","b",1,"Published Confirmed",0,"<a refstr=CASTRO_GONZ_AACUTE_LEZ_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.509.1075C/abstract target=ref>Castro-Gonz&aacute;lez et al. 2022</a>","2022-01",5.18575390000,7.52000000,0.22000000,-0.18000000,0,,,,,,2017,"Transit",169.39800000
